tree_id,block_id,created_at,tree_dbh,stump_diam,curb_loc,status,health,spc_common,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other,address,postcode,zip_city,community board,borough,cncldist,st_assem,st_senate,nta,nta_name,latitude,longitude
517050,514131,2015-12-14,7,0,OnCurb,alive,fair,sycamore maple,No,No,No,No,No,No,No,No,No,3532 KINGSLAND AVENUE,10469,Bronx,212,bronx,12,83,36,BX03,Eastchester-Edenwald-Baychester,40.87983513,-73.84586305
367057,210138,2015-10-23,25,0,OffsetFromCurb,alive,good,london planetree,No,No,No,No,No,No,No,No,No,1982 EAST 28 STREET,11229,Brooklyn,315,brooklyn,48,41,19,BK44,Madison,40.60285462,-73.94442099
683260,315110,2016-08-26,15,0,OnCurb,alive,good,silver linden,No,No,No,No,No,No,Yes,No,No,15-055 149 STREET,11357,Whitestone,407,queens,19,26,11,QN49,Whitestone,40.78582291,-73.81658518
467378,339427,2015-11-18,18,0,OnCurb,alive,good,london planetree,No,No,No,No,No,No,Yes,No,No,23-016 BEACH CHANNEL DRIVE,11691,Far Rockaway,414,queens,31,31,10,QN15,Far Rockaway-Bayswater,40.60265024,-73.75855137
36544,223016,2015-06-26,3,0,OnCurb,alive,good,japanese zelkova,No,No,No,No,No,No,No,No,No,411 11 STREET,11215,Brooklyn,306,brooklyn,39,44,21,BK37,Park Slope-Gowanus,40.6668913,-73.98478671
608193,227253,2016-06-29,12,0,OnCurb,alive,good,honeylocust,No,No,No,No,No,Yes,No,No,No,1362 PRESIDENT STREET,11213,Brooklyn,309,brooklyn,35,43,20,BK63,Crown Heights South,40.66764892,-73.94421918
618751,204114,2016-07-08,23,0,OnCurb,alive,good,pin oak,Yes,No,No,No,No,No,No,No,No,77 83 STREET,11209,Brooklyn,310,brooklyn,43,46,22,BK31,Bay Ridge,40.62715082,-74.03654846
286249,220744,2015-10-05,2,0,OnCurb,alive,fair,honeylocust,No,No,No,No,No,No,No,No,Yes,414 NOSTRAND AVENUE,11216,Brooklyn,303,brooklyn,36,57,25,BK75,Bedford,40.68529843,-73.95063683
700578,316532,2016-09-07,15,0,OnCurb,alive,good,crimson king maple,No,No,No,No,No,No,No,No,No,162-008 90 STREET,11414,Howard Beach,410,queens,32,23,15,QN57,Lindenwood-Howard Beach,40.65347585,-73.84145953
306699,206739,2015-10-10,23,0,OnCurb,alive,good,london planetree,Yes,No,No,No,No,No,No,No,No,1574 WEST 8 STREET,11204,Brooklyn,311,brooklyn,44,47,17,BK29,Bensonhurst East,40.60854703,-73.9818152
307232,216304,2015-10-10,8,0,OnCurb,alive,good,honeylocust,No,No,No,No,No,No,No,No,No,238 NEWEL STREET,11222,Brooklyn,301,brooklyn,33,50,18,BK76,Greenpoint,40.7301598,-73.95050506
261739,223584,2015-09-26,0,54,OnCurb,stump,unknown,unknown,No,No,No,No,No,No,No,No,No,192 6 AVENUE,11217,Brooklyn,306,brooklyn,39,52,25,BK37,Park Slope-Gowanus,40.67587982,-73.97773305
663125,314328,2016-08-12,6,0,OnCurb,alive,good,eastern redbud,No,No,No,No,No,No,No,No,No,163-004 19 AVENUE,11357,Whitestone,407,queens,19,26,11,QN47,Ft. Totten-Bay Terrace-Clearview,40.78070855,-73.80016869
623596,227926,2016-07-12,2,0,OnCurb,alive,good,callery pear,No,No,No,No,No,No,No,No,No,5407 17 AVENUE,11204,Brooklyn,312,brooklyn,44,48,17,BK88,Borough Park,40.62652749,-73.98608503
165565,206091,2015-08-22,28,0,OnCurb,alive,fair,london planetree,No,No,Yes,No,No,No,Yes,No,No,7826 NEW UTRECHT AVENUE,11214,Brooklyn,311,brooklyn,43,49,22,BK28,Bensonhurst West,40.61269212,-74.00108638
277700,502165,2015-10-02,4,0,OffsetFromCurb,alive,good,ginkgo,No,No,No,No,No,No,No,No,No,800 HOME STREET,10456,Bronx,203,bronx,16,79,32,BX33,Longwood,40.8276405,-73.90012405
712984,317519,2016-09-14,2,0,OnCurb,alive,good,willow oak,No,No,No,No,No,No,No,No,No,127-004 133 AVENUE,11420,South Ozone Park,410,queens,28,31,10,QN55,South Ozone Park,40.67068182,-73.81204491
384609,333311,2015-10-27,18,0,OnCurb,alive,good,common hackberry,No,No,No,No,No,No,No,No,No,221-014 114 AVENUE,11411,Cambria Heights,413,queens,27,33,14,QN33,Cambria Heights,40.7017533,-73.73568503
457112,217188,2015-11-15,7,0,OnCurb,alive,good,honeylocust,No,No,No,No,No,No,No,No,No,122 INGRAHAM STREET,11237,Brooklyn,301,brooklyn,34,53,18,BK77,Bushwick North,40.70755019,-73.92865004
332335,103774,2015-10-15,4,0,OnCurb,alive,good,japanese zelkova,No,No,No,No,No,No,No,No,No,334 WEST 40 STREET,10018,New York,104,manhattan,3,75,31,MN15,Clinton,40.75660677,-73.99246269
496524,508077,2015-12-04,34,0,OnCurb,alive,good,london planetree,No,No,Yes,No,No,No,No,No,No,1026 WARD AVENUE,10472,Bronx,209,bronx,18,85,32,BX55,Soundview-Bruckner,40.82471435,-73.87628651
134596,344449,2015-08-10,17,0,OnCurb,alive,good,japanese hornbeam,Yes,No,No,No,No,No,No,No,No,1651 WOODBINE STREET,11385,Ridgewood,405,queens,34,38,12,QN20,Ridgewood,40.70030602,-73.90912857
658021,413768,2016-08-08,8,0,OnCurb,alive,good,norway maple,No,No,No,No,No,No,No,No,No,67 MC ARTHUR AVENUE,10312,Staten Island,503,staten island,51,63,24,SI48,Arden Heights,40.55576849,-74.17711524
698880,232784,2016-09-06,2,0,OnCurb,alive,good,pin oak,No,No,No,No,No,No,No,No,No,127 EAST 54 STREET,11203,Brooklyn,317,brooklyn,41,58,20,BK96,Rugby-Remsen Village,40.65591767,-73.92685797
172676,340195,2015-08-25,4,0,OnCurb,alive,good,japanese zelkova,No,No,No,No,No,No,No,No,No,21-007 ELK DRIVE,11691,Far Rockaway,414,queens,31,31,10,QN15,Far Rockaway-Bayswater,40.59864302,-73.75600115
634964,305962,2016-07-20,8,0,OnCurb,alive,good,sophora,No,No,No,No,No,No,No,No,No,182-042 80 ROAD,11432,Jamaica,408,queens,24,24,11,QN06,Jamaica Estates-Holliswood,40.72721293,-73.78429472
646334,309730,2016-07-29,18,0,OnCurb,alive,good,pin oak,No,No,No,No,No,No,No,No,No,91-025 85 ROAD,11421,Woodhaven,409,queens,32,38,15,QN53,Woodhaven,40.69610679,-73.85341652
378294,506796,2015-10-26,29,0,OnCurb,alive,good,pin oak,No,No,Yes,Yes,No,No,No,No,No,3057 SEDGWICK AVENUE,10463,Bronx,208,bronx,14,81,33,BX28,Van Cortlandt Village,40.87635534,-73.89998099
671075,602316,2016-08-19,27,0,OffsetFromCurb,alive,good,pin oak,No,No,No,No,No,No,No,No,No,224-028 76 AVENUE,11364,Oakland Gardens,411,queens,23,24,16,QN42,Oakland Gardens,40.74006329,-73.74864233
117349,106770,2015-08-04,7,0,OnCurb,alive,fair,honeylocust,Yes,No,No,No,No,No,No,No,No,3 WEST 101 STREET,10025,New York,107,manhattan,7,69,30,MN12,Upper West Side,40.79514638,-73.96293265
456335,405614,2015-11-14,27,0,OnCurb,alive,good,silver maple,No,No,No,No,No,No,No,No,No,342 BADEN PLACE,10306,Staten Island,502,staten island,50,64,24,SI45,New Dorp-Midland Beach,40.57003287,-74.09334959
80499,203192,2015-07-20,28,0,OffsetFromCurb,alive,good,tree of heaven,Yes,No,Yes,No,No,Yes,No,No,No,2493 FULTON STREET,11207,Brooklyn,305,brooklyn,37,54,18,BK79,Ocean Hill,40.67762419,-73.90213636
331918,412931,2015-10-15,11,0,OnCurb,alive,good,pin oak,No,No,No,No,No,No,No,No,No,130 CHARLESTON AVENUE,10309,Staten Island,503,staten island,51,62,24,SI32,Rossville-Woodrow,40.54889016,-74.21765163
222397,229777,2015-09-14,14,0,OnCurb,alive,good,london planetree,Yes,No,No,No,No,No,Yes,No,No,1690 OCEAN AVENUE,11230,Brooklyn,314,brooklyn,48,48,17,BK43,Midwood,40.62084343,-73.95574456
322043,316037,2015-10-13,19,0,OffsetFromCurb,alive,good,littleleaf linden,No,No,No,No,No,No,No,No,No,154-026 POWELLS COVE BOULEVARD,11357,Whitestone,407,queens,19,26,11,QN49,Whitestone,40.79455436,-73.80593277
108220,220882,2015-08-01,12,0,OnCurb,alive,good,honeylocust,No,No,No,No,No,No,Yes,No,No,369 FRANKLIN AVENUE,11216,Brooklyn,303,brooklyn,36,57,25,BK69,Clinton Hill,40.68660046,-73.95668248
439023,407101,2015-11-07,25,0,OnCurb,alive,good,northern red oak,No,No,No,No,No,No,No,No,No,150 FOCH AVENUE,10305,Staten Island,502,staten island,50,64,23,SI36,Old Town-Dongan Hills-South Beach,40.59316127,-74.07443038
418566,403386,2015-11-03,27,0,OnCurb,alive,good,london planetree,No,No,No,No,No,No,No,No,No,34 MOODY PLACE,10310,Staten Island,501,staten island,49,61,24,SI35,New Brighton-Silver Lake,40.63750317,-74.1057859
109859,348999,2015-08-01,26,0,OnCurb,alive,good,pin oak,Yes,No,No,No,No,Yes,No,No,No,63-050 WETHEROLE STREET,11374,Rego Park,406,queens,29,28,16,QN18,Rego Park,40.72818106,-73.86427921
277424,100507,2015-10-02,11,0,OffsetFromCurb,alive,good,pin oak,No,No,No,No,No,No,No,No,No,101 MURRAY STREET,10007,New York,101,manhattan,1,66,26,MN24,SoHo-TriBeCa-Civic Center-Little Italy,40.71505392,-74.01291939
440586,602894,2015-11-08,7,0,OnCurb,alive,good,swamp white oak,No,No,No,No,No,No,No,No,No,3224 GRAND CONCOURSE,10467,Bronx,207,bronx,11,80,36,BX43,Norwood,40.87870036,-73.88438086
92055,345521,2015-07-25,4,0,OnCurb,alive,good,european hornbeam,No,No,No,No,No,No,No,No,No,2024 GREENE AVENUE,11385,Ridgewood,405,queens,30,37,15,QN20,Ridgewood,40.7091335,-73.90827786
15342,313755,2015-06-09,6,0,OnCurb,alive,good,purple-leaf plum,No,No,No,No,No,No,No,No,No,127-09 GURINO DRIVE,11354,Flushing,407,queens,19,27,11,QN23,College Point,40.77547119,-73.84144682
78172,340966,2015-07-19,15,0,OnCurb,alive,good,horse chestnut,No,No,No,No,No,No,No,No,No,34-002 79 STREET,11372,Jackson Heights,403,queens,25,34,13,QN28,Jackson Heights,40.75307404,-73.8878195
446262,338992,2015-11-11,3,0,OnCurb,dead,unknown,unknown,No,No,No,No,No,No,No,No,No,402 BEACH 36 STREET,11691,Far Rockaway,414,queens,31,31,10,QN12,Hammels-Arverne-Edgemere,40.59630564,-73.76835447
154494,203224,2015-08-17,25,0,OffsetFromCurb,alive,good,american elm,Yes,No,No,No,No,No,No,No,No,8639 14 AVENUE,11228,Brooklyn,310,brooklyn,43,46,22,BK31,Bay Ridge,40.61199237,-74.01262898
506510,412546,2015-12-09,3,0,OnCurb,alive,good,maple,No,No,No,No,No,No,No,No,No,628 WILSON AVENUE,10312,Staten Island,503,staten island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,40.54464787,-74.17202703
284057,203430,2015-10-05,6,0,OnCurb,alive,fair,callery pear,No,No,No,No,No,No,No,No,No,1013 85 STREET,11228,Brooklyn,310,brooklyn,43,46,22,BK30,Dyker Heights,40.61845507,-74.01947341
410465,403589,2015-11-01,5,0,OnCurb,alive,good,red maple,No,No,No,No,No,No,No,No,No,203 FRANKLIN AVENUE,10301,Staten Island,501,staten island,49,61,23,SI22,West New Brighton-New Brighton-St. George,40.64041856,-74.09127096
27355,506167,2015-06-20,4,0,OnCurb,alive,good,'schubert' chokecherry,No,No,No,No,No,No,No,No,No,2820 MARION AVENUE,10458,Bronx,207,bronx,15,78,34,BX05,Bedford Park-Fordham North,40.86741279,-73.88670722
367675,411661,2015-10-23,7,0,OnCurb,alive,good,american linden,No,No,No,No,No,No,No,No,No,997 STAFFORD AVENUE,10309,Staten Island,503,staten island,51,62,24,SI32,Rossville-Woodrow,40.53891922,-74.21140251
12718,219400,2015-06-08,5,0,OnCurb,alive,good,amur maackia,No,No,No,No,No,No,No,No,No,47 FLEET STREET,11201,Brooklyn,302,brooklyn,35,57,25,BK68,Fort Greene,40.69109834,-73.9820531
388655,310918,2015-10-27,9,0,OnCurb,alive,good,honeylocust,Yes,No,No,No,No,No,Yes,No,No,150-070 BOOTH MEMORIAL AVENUE,11355,Flushing,407,queens,20,25,16,QN62,Queensboro Hill,40.74326789,-73.81578544
15139,110982,2015-06-09,6,0,OnCurb,alive,fair,american elm,No,No,No,No,No,No,No,No,No,500 WEST 178 STREET,10033,New York,112,manhattan,10,72,31,MN36,Washington Heights South,40.84632759,-73.93259485
583367,301178,2016-06-12,5,0,OnCurb,alive,good,pin oak,No,No,No,No,No,No,Yes,No,No,25-088 46 STREET,11103,Astoria,401,queens,22,36,12,QN70,Astoria,40.76365861,-73.90862739
105022,226210,2015-07-30,19,0,OnCurb,alive,fair,london planetree,No,No,No,No,No,Yes,No,No,No,1238 ST MARKS AVENUE,11213,Brooklyn,308,brooklyn,36,56,25,BK61,Crown Heights North,40.67408281,-73.92860377
36616,310346,2015-06-26,21,0,OnCurb,alive,good,littleleaf linden,No,No,Yes,No,No,Yes,No,No,No,127 82 DRIVE,11418,Richmond Hill,409,queens,29,27,14,QN60,Kew Gardens,40.70852297,-73.83458774
600178,348514,2016-06-23,10,0,OnCurb,alive,good,crimson king maple,No,No,No,No,No,Yes,Yes,No,No,67-114 DARTMOUTH STREET,11375,Forest Hills,406,queens,29,28,15,QN17,Forest Hills,40.72035202,-73.85342756
621150,341584,2016-07-10,3,0,OnCurb,alive,good,ginkgo,No,No,No,No,No,No,No,No,No,110-014 ASTORIA BOULEVARD,11369,East Elmhurst,403,queens,21,35,13,QN27,East Elmhurst,40.75988519,-73.85960397
441315,407076,2015-11-09,13,0,OnCurb,alive,good,schumard's oak,No,No,No,No,No,No,No,No,No,192 HURLBERT STREET,10305,Staten Island,502,staten island,50,64,24,SI36,Old Town-Dongan Hills-South Beach,40.5924847,-74.08425286
380966,413686,2015-10-26,11,0,OnCurb,alive,good,sweetgum,No,No,No,No,No,No,No,No,No,167 ROLLING HILL GREEN,10312,Staten Island,503,staten island,51,62,24,SI48,Arden Heights,40.55061723,-74.19286165
656448,205587,2016-08-06,9,0,OffsetFromCurb,alive,good,callery pear,Yes,No,No,No,No,No,No,No,No,59 RUTHERFORD PLACE,11214,Brooklyn,311,brooklyn,43,47,22,BK27,Bath Beach,40.60537921,-74.00529
527299,223890,2015-12-19,9,0,OnCurb,alive,good,callery pear,Yes,No,No,No,No,No,No,No,No,520 CLINTON STREET,11231,Brooklyn,306,brooklyn,39,52,25,BK33,Carroll Gardens-Columbia Street-Red Hook,40.67818977,-74.00023025
311974,109519,2015-10-12,13,0,OffsetFromCurb,alive,good,london planetree,No,No,No,No,No,No,No,No,No,680 LENOX AVENUE,10037,New York,110,manhattan,9,70,30,MN03,Central Harlem North-Polo Grounds,40.8199431,-73.93637222
227447,335229,2015-09-15,3,0,OnCurb,alive,fair,english oak,No,No,No,No,No,No,No,No,No,222-013 BRADDOCK AVENUE,11427,Queens Village,413,queens,23,24,11,QN43,Bellerose,40.72892747,-73.737594
245899,415940,2015-09-22,7,0,OffsetFromCurb,alive,good,black locust,No,No,No,No,No,No,No,No,No,3680 AMBOY ROAD,10308,Staten Island,503,staten island,51,64,24,SI54,Great Kills,40.55332364,-74.14195874
710528,206645,2016-09-12,0,13,OnCurb,stump,unknown,unknown,No,No,No,No,No,No,No,No,No,8216 15 AVENUE,11228,Brooklyn,311,brooklyn,43,49,22,BK28,Bensonhurst West,40.61338933,-74.00754705
609869,305313,2016-06-30,3,0,OnCurb,alive,good,american linden,No,No,No,No,No,No,No,No,No,82-085 167 STREET,11432,Jamaica,408,queens,24,24,11,QN38,Pomonok-Flushing Heights-Hillcrest,40.71756165,-73.79921179
685266,203362,2016-08-28,16,0,OnCurb,alive,good,norway maple,Yes,No,No,No,No,No,No,No,No,8109 12 AVENUE,11228,Brooklyn,310,brooklyn,43,46,22,BK30,Dyker Heights,40.61792775,-74.01336084
116650,108660,2015-08-04,3,0,OnCurb,alive,good,american elm,No,No,No,No,No,No,No,No,No,600 WEST 141 STREET,10031,New York,109,manhattan,7,71,31,MN04,Hamilton Heights,40.82398815,-73.95269535
353851,400469,2015-10-20,5,0,OnCurb,alive,good,red maple,No,No,No,No,No,No,No,No,No,46 ARDMORE AVENUE,10314,Staten Island,501,staten island,50,63,24,SI07,Westerleigh,40.61023898,-74.13928096
522893,106015,2015-12-16,2,0,OnCurb,alive,good,pin oak,No,No,No,No,No,No,No,No,No,271 AVENUE C,10009,New York,106,manhattan,4,74,27,MN50,Stuyvesant Town-Cooper Village,40.72942928,-73.97508777
243024,227628,2015-09-21,28,0,OnCurb,alive,good,london planetree,Yes,No,No,No,No,No,No,No,No,1337 EAST 4 STREET,11230,Brooklyn,312,brooklyn,44,48,22,BK46,Ocean Parkway South,40.61805196,-73.97159289
463817,405635,2015-11-17,6,0,OnCurb,alive,good,sweetgum,No,No,No,No,No,No,No,No,No,173 10 STREET,10306,Staten Island,502,staten island,50,64,24,SI45,New Dorp-Midland Beach,40.56901414,-74.11771331
97547,336758,2015-07-27,25,0,OnCurb,alive,good,london planetree,No,No,No,No,No,No,No,No,No,266-012 72 ROAD,11004,Glen Oaks,413,queens,23,26,11,QN44,Glen Oaks-Floral Park-New Hyde Park,40.75484674,-73.716459
86778,502776,2015-07-22,8,0,OnCurb,alive,good,american linden,No,No,No,No,No,No,No,No,No,470 EAST 161 STREET,10451,Bronx,203,bronx,17,79,32,BX35,Morrisania-Melrose,40.82327233,-73.91134325
124569,414304,2015-08-06,3,0,OnCurb,alive,fair,cherry,No,No,No,No,No,No,No,No,No,6 AINSWORTH AVENUE,10308,Staten Island,503,staten island,51,64,24,SI54,Great Kills,40.55382073,-74.14035189
533406,413251,2015-12-23,12,0,OnCurb,alive,good,london planetree,Yes,No,No,No,No,No,No,No,No,779 ARMSTRONG AVENUE,10308,Staten Island,503,staten island,51,62,24,SI54,Great Kills,40.55356359,-74.16015149
296579,401459,2015-10-08,11,0,OnCurb,alive,good,callery pear,No,No,No,No,No,No,No,No,No,5 EAGLE ROAD,10314,Staten Island,501,staten island,50,61,24,SI28,Port Richmond,40.61883096,-74.14856732
55750,321381,2015-07-08,11,0,OffsetFromCurb,alive,good,honeylocust,Yes,No,No,No,No,No,No,No,Yes,211-063 46 AVENUE,11361,Bayside,411,queens,19,25,11,QN46,Bayside-Bayside Hills,40.7582776,-73.76855944
288079,110818,2015-10-06,6,0,OnCurb,alive,good,american elm,No,No,No,Yes,No,No,No,No,No,458 WEST 168 STREET,10032,New York,112,manhattan,10,72,31,MN36,Washington Heights South,40.83964345,-73.93625638
441798,504843,2015-11-09,7,0,OnCurb,alive,good,honeylocust,No,No,No,No,No,No,No,No,No,1937 VYSE AVENUE,10460,Bronx,206,bronx,17,87,32,BX17,East Tremont,40.84079585,-73.88317129
666904,329770,2016-08-16,16,0,OnCurb,alive,good,honeylocust,No,No,No,No,No,No,No,No,No,193-008 WOODHULL AVENUE,11423,Hollis,412,queens,27,29,14,QN07,Hollis,40.71113126,-73.76623576
446898,406848,2015-11-11,12,0,OnCurb,alive,good,flowering dogwood,No,No,No,No,No,No,No,No,No,111 LIBERTY AVENUE,10304,Staten Island,502,staten island,50,64,24,SI36,Old Town-Dongan Hills-South Beach,40.58852682,-74.0975696
402130,316560,2015-10-30,12,0,OnCurb,alive,fair,norway maple,No,No,No,No,No,No,No,No,No,161-020 85 STREET,11414,Howard Beach,410,queens,32,23,15,QN57,Lindenwood-Howard Beach,40.65413691,-73.84639221
661452,324075,2016-08-11,17,0,OnCurb,alive,good,sycamore maple,No,No,No,No,No,No,No,No,No,48-010 212 STREET,11364,Oakland Gardens,411,queens,23,25,11,QN46,Bayside-Bayside Hills,40.75491365,-73.76895373
63889,408564,2015-07-13,9,0,OnCurb,alive,good,amur maple,No,No,No,No,No,No,No,No,No,77 SIDEVIEW AVENUE,10314,Staten Island,502,staten island,50,63,24,SI05,New Springville-Bloomfield-Travis,40.60744997,-74.1679351
467381,402066,2015-11-18,4,0,OnCurb,alive,good,cherry,No,No,No,No,No,No,No,No,No,509 MELYN PLACE,10303,Staten Island,501,staten island,49,61,23,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,40.62602275,-74.15086596
545399,229610,2016-01-31,27,0,OnCurb,alive,fair,norway maple,Yes,No,No,No,No,No,No,No,Yes,1430 EAST 29 STREET,11210,Brooklyn,314,brooklyn,45,41,17,BK43,Midwood,40.61633554,-73.9459912
416157,500393,2015-11-02,24,0,OnCurb,alive,good,american elm,No,No,No,No,No,No,No,No,No,2576 3 AVENUE,10454,Bronx,201,bronx,8,84,29,BX39,Mott Haven-Port Morris,40.81134115,-73.92648455
42411,225747,2015-06-30,0,4,OffsetFromCurb,stump,unknown,unknown,No,No,No,No,No,No,No,No,No,205 PROSPECT PARK WEST,11215,Brooklyn,307,brooklyn,39,44,21,BK40,Windsor Terrace,40.66062096,-73.97981426
23402,233550,2015-06-17,7,0,OnCurb,alive,fair,northern red oak,No,No,No,No,No,No,No,No,No,1123 EASTERN PARKWAY,11213,Brooklyn,308,brooklyn,35,56,20,BK61,Crown Heights North,40.66889766,-73.93152471
609928,305542,2016-06-30,5,0,OnCurb,alive,good,cherry,No,No,No,No,No,No,No,No,No,80-004 166 STREET,11432,Jamaica,408,queens,24,25,14,QN38,Pomonok-Flushing Heights-Hillcrest,40.7221056,-73.80187813
644143,308985,2016-07-28,5,0,OnCurb,alive,good,cherry,No,No,No,No,No,No,No,No,No,95-043 116 STREET,11419,South Richmond Hill,409,queens,28,24,10,QN54,Richmond Hill,40.69043238,-73.82903215
194642,349829,2015-09-01,28,0,OnCurb,alive,fair,norway maple,Yes,No,No,No,No,No,Yes,No,No,98-018 24 AVENUE,11369,East Elmhurst,403,queens,21,35,13,QN27,East Elmhurst,40.76630581,-73.87120744
493259,506314,2015-12-03,2,0,OnCurb,alive,good,american elm,No,No,No,No,No,No,No,No,No,3107 ROCHAMBEAU AVENUE,10467,Bronx,207,bronx,11,80,36,BX43,Norwood,40.87344138,-73.88022256
540892,407509,2015-12-30,3,0,OnCurb,alive,good,callery pear,No,No,No,No,No,No,No,No,No,79 NORDEN STREET,10304,Staten Island,502,staten island,50,63,24,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,40.59482207,-74.10271469
441317,504923,2015-11-09,9,0,OnCurb,alive,good,japanese zelkova,No,No,No,No,No,No,No,No,No,865 EAST 178 STREET,10460,Bronx,206,bronx,17,87,32,BX17,East Tremont,40.84357693,-73.88490339
591559,336206,2016-06-17,15,0,OnCurb,alive,good,ginkgo,No,No,No,No,No,No,No,No,No,81-046 266 STREET,11004,Glen Oaks,413,queens,23,26,11,QN44,Glen Oaks-Floral Park-New Hyde Park,40.74283716,-73.704511
519541,410135,2015-12-15,4,0,OnCurb,alive,good,swamp white oak,No,No,No,No,No,No,No,No,No,7335 AMBOY ROAD,10307,Staten Island,503,staten island,51,62,24,SI11,Charleston-Richmond Valley-Tottenville,40.51099973,-74.24169529
304116,401662,2015-10-10,2,0,OnCurb,alive,good,'schubert' chokecherry,No,No,No,No,No,No,No,No,No,87 COLLFIELD AVENUE,10302,Staten Island,501,staten island,50,61,24,SI28,Port Richmond,40.61971183,-74.14277648
280846,109444,2015-10-04,9,0,OnCurb,alive,good,honeylocust,No,No,No,No,No,No,No,No,No,2546 FREDERICK DOUGLASS BOULEVARD,10030,New York,110,manhattan,9,70,30,MN03,Central Harlem North-Polo Grounds,40.81691642,-73.94609942
501654,508202,2015-12-07,6,0,OnCurb,alive,good,cherry,No,No,No,No,No,No,No,No,No,1045 VIRGINIA AVENUE,10472,Bronx,209,bronx,18,87,34,BX55,Soundview-Bruckner,40.82748976,-73.85920993
210127,108884,2015-09-08,16,0,OffsetFromCurb,alive,good,pin oak,No,No,No,No,No,No,No,No,No,2895 BROADWAY,10025,New York,109,manhattan,7,69,31,MN09,Morningside Heights,40.8058685,-73.96550354
290648,334669,2015-10-07,7,0,OnCurb,alive,poor,amur maple,No,No,No,No,No,No,No,No,No,217-017 92 AVENUE,11428,Queens Village,413,queens,23,33,14,QN34,Queens Village,40.72313564,-73.74159424
357506,400649,2015-10-21,6,0,OnCurb,alive,good,callery pear,No,No,No,No,No,No,No,No,No,12 ONEIDA AVENUE,10301,Staten Island,501,staten island,49,63,24,SI07,Westerleigh,40.6131644,-74.10076698
156257,230654,2015-08-18,10,0,OnCurb,alive,good,honeylocust,No,No,No,No,No,No,No,No,No,2116 DORCHESTER ROAD,11226,Brooklyn,314,brooklyn,40,42,21,BK42,Flatbush,40.64207097,-73.95795635
376977,308836,2015-10-26,8,0,OnCurb,alive,good,callery pear,No,No,No,No,No,No,No,No,No,101-020 125 STREET,11419,South Richmond Hill,409,queens,28,24,10,QN54,Richmond Hill,40.6904677,-73.82053706
617257,204599,2016-07-07,9,0,OnCurb,alive,good,callery pear,No,No,No,No,No,No,No,No,No,347 72 STREET,11209,Brooklyn,310,brooklyn,43,64,22,BK31,Bay Ridge,40.63319796,-74.02542083
